latitude,longitude,Species richness
-1.143527504,103.5697463,17
42.58563217,23.24684248,44
-1.143527504,103.5697463,10
58.42521296,-3.573986561,38
-44.03310398,168.7509859,33
47.81896466,8.176011559,85
61.03146255,24.9843422,28
-1.233110823,103.6197463,11
42.1335489,23.47809244,29
-0.643527585,-90.32188935,11
18.38771937,-97.48022154,21
